uniprot	cluster_id	representative
Q57HZ7	CLS010631	Q3YWA8
Q5PKU2	CLS010631	Q3YWA8
Q8Z9U3	CLS010631	Q3YWA8
Q9CLQ2	CLS010631	Q3YWA8
Q9CLT2	CLS010632	Q9CLT2
Q49ZA3	CLS010633	Q9CLY8
Q4L9Y1	CLS010633	Q9CLY8
Q7A0A4	CLS010633	Q9CLY8
Q7A4B3	CLS010633	Q9CLY8
Q89A36	CLS010633	Q9CLY8
Q8K911	CLS010633	Q9CLY8
Q99SA3	CLS010633	Q9CLY8
Q9CLY8	CLS010633	Q9CLY8
Q9XBM7	CLS010633	Q9CLY8
Q9CM00	CLS010634	Q9CM00
Q4QPI4	CLS010635	Q9CMG7
Q9CMG7	CLS010635	Q9CMG7
Q7BLV3	CLS010636	Q9CMP0
Q9CMP0	CLS010636	Q9CMP0
Q9CMZ1	CLS010637	Q9CMZ1
Q9CN30	CLS010638	Q9CN30
Q9KRB2	CLS010638	Q9CN30
Q9CP13	CLS010639	Q9CP13
Q4QLL8	CLS010640	Q4QLL8
Q9CPL4	CLS010640	Q4QLL8
Q9CPY7	CLS010641	Q9CPY7
Q9CR40	CLS010642	Q9CR40
Q9CRG1	CLS010643	Q9CRG1
Q5RA02	CLS010644	Q5RA02
Q5SPJ8	CLS010644	Q5RA02
Q9CRT8	CLS010644	Q5RA02
Q9CS84	CLS010645	Q9CS84
Q9Y4C0	CLS010645	Q9CS84
Q9CSB4	CLS010646	Q9CSB4
Q9CSP9	CLS010647	Q9CSP9
Q9CTN4	CLS010648	Q9CTN4
Q9CTN5	CLS010649	Q9CTN5
Q86XE3	CLS010650	Q86XE3
Q9CTY5	CLS010650	Q86XE3
Q9CU65	CLS010651	Q9CU65
Q9UBW7	CLS010651	Q9CU65
Q9CUL5	CLS010652	Q9CUL5
Q9CUU3	CLS010653	Q9CUU3
Q9CUX1	CLS010654	Q9CUX1
Q9CW79	CLS010655	Q9CW79
Q5R5C2	CLS010656	Q5R5C2
Q9CWJ9	CLS010656	Q5R5C2
Q86V15	CLS010657	Q86V15
Q9CWL2	CLS010657	Q86V15
Q9CWP6	CLS010658	Q9CWP6
Q9CWU2	CLS010659	Q9CWU2
Q9CWW7	CLS010660	Q9CWW7
Q9CXE0	CLS010661	Q9NQX1
Q9NQX1	CLS010661	Q9NQX1
Q8TC07	CLS010662	Q9CXF4
Q9CXF4	CLS010662	Q9CXF4
Q9CXG9	CLS010663	Q9CXG9
Q5JPH6	CLS010664	Q9CXJ1
Q9CXJ1	CLS010664	Q9CXJ1
Q9CZ52	CLS010665	Q9H6X2
Q9H6X2	CLS010665	Q9H6X2
Q9CZB3	CLS010666	Q9CZB3
Q96MM6	CLS010667	Q9CZJ2
Q9CZJ2	CLS010667	Q9CZJ2
Q5R668	CLS010668	Q5R668
Q63151	CLS010668	Q5R668
Q9CZW4	CLS010668	Q5R668
Q9CZW5	CLS010669	Q9CZW5
Q9D0A0	CLS010670	Q9D0A0
Q3SZ40	CLS010671	Q3SZ40
Q9D0R4	CLS010671	Q3SZ40
Q9D219	CLS010672	Q9D219
Q9D2F7	CLS010673	Q9D2F7
Q9D2G5	CLS010674	Q9D2G5
Q9D2J7	CLS010675	Q9D2J7
Q9D2K4	CLS010676	Q9D2K4
Q9D2N4	CLS010677	Q9D2N4
Q5RBW3	CLS010678	Q9D2V7
Q9D2V7	CLS010678	Q9D2V7
Q9D2Z1	CLS010679	Q9D2Z1
Q8WVM7	CLS010680	Q8WVM7
Q9D3E6	CLS010680	Q8WVM7
Q9DGN1	CLS010680	Q8WVM7
Q9D3R3	CLS010681	Q9D3R3
Q7ZYZ6	CLS010682	Q9D415
Q9D415	CLS010682	Q9D415
Q96M91	CLS010683	Q96M91
Q9D439	CLS010683	Q96M91
Q9D454	CLS010684	Q9D454
Q9D486	CLS010685	Q9D486
Q96NG3	CLS010686	Q9D4B2
Q9D4B2	CLS010686	Q9D4B2
Q9D4H1	CLS010687	Q9D4H1
Q8VHG2	CLS010688	Q9D4H4
Q9D4H4	CLS010688	Q9D4H4
Q496Y0	CLS010689	Q496Y0
Q9D4H7	CLS010689	Q496Y0
Q9D4H8	CLS010690	Q9D4H8
Q9D4H9	CLS010691	Q9D4H9
Q5TIA1	CLS010692	Q5TIA1
Q9D4I2	CLS010692	Q5TIA1
Q9D565	CLS010693	Q9D565
Q9D5N8	CLS010694	Q9D5N8
Q9D5R2	CLS010695	Q9D5R2
Q4G091	CLS010696	Q9D5U9
Q9D5U9	CLS010696	Q9D5U9
Q9D5W4	CLS010697	Q9D5W4
Q9D618	CLS010698	Q9D618
Q3B7T9	CLS010699	Q3B7T9
Q9D620	CLS010699	Q3B7T9
Q9D684	CLS010700	Q9D684
Q8N1T3	CLS010701	Q9D6A1
Q9D6A1	CLS010701	Q9D6A1
Q2TBA0	CLS010702	Q9D783
Q9D783	CLS010702	Q9D783
Q9D786	CLS010703	Q9D786
Q9D787	CLS010704	Q9D787
Q9D7I9	CLS010705	Q9D7I9
Q5RKG2	CLS010706	Q9D968
Q9D968	CLS010706	Q9D968
Q9Y5Z7	CLS010706	Q9D968
Q9D9T8	CLS010707	Q9D9T8
Q9DA60	CLS010708	Q9DA60
Q8NA29	CLS010709	Q9DA75
Q9DA75	CLS010709	Q9DA75
B5DDX6	CLS010710	Q05AW9
Q05AW9	CLS010710	Q05AW9
Q2YDD2	CLS010710	Q05AW9
Q5PQS6	CLS010710	Q05AW9
Q9DB90	CLS010710	Q05AW9
Q9H0W8	CLS010710	Q05AW9
Q9DBA6	CLS010711	Q9DBA6
Q9DBA9	CLS010712	Q9DBA9
Q1W1Y5	CLS010713	Q1W1Y5
Q9DBD5	CLS010713	Q1W1Y5
Q5RJT2	CLS010714	Q5RJT2
Q5ZKM1	CLS010714	Q5RJT2
Q9DBE9	CLS010714	Q5RJT2
Q9DBG1	CLS010715	Q9DBG1
Q9DBI0	CLS010716	Q9DBI0
Q9DBL7	CLS010717	Q9DBL7
Q9DBQ7	CLS010718	Q9DBQ7
Q9DBR0	CLS010719	Q9DBR0
Q1RMT7	CLS010720	Q9DBU3
Q9DBU3	CLS010720	Q9DBU3
Q9DBU5	CLS010721	Q9Y252
Q9Y252	CLS010721	Q9Y252
Q9DBV3	CLS010722	Q9DBV3
Q9DBY4	CLS010723	Q9DBY4
Q9DC48	CLS010724	Q9DC48
Q5JTD0	CLS010725	Q9DCD5
Q9DCD5	CLS010725	Q9DCD5
Q9DCV6	CLS010726	Q9DCV6
Q3UVY1	CLS010727	Q9DDD1
Q86SP6	CLS010727	Q9DDD1
Q924Y8	CLS010727	Q9DDD1
Q9DDD1	CLS010727	Q9DDD1
Q9DDD5	CLS010728	Q9DDD5
Q869C3	CLS010729	Q9DDE3
Q86GC8	CLS010729	Q9DDE3
Q9DDE3	CLS010729	Q9DDE3
Q9DDT2	CLS010730	Q9DDT2
Q9DE14	CLS010731	Q9JKK8
Q9JKK8	CLS010731	Q9JKK8
Q9DE46	CLS010732	Q9DE46
Q9DEX1	CLS010733	Q9DEX1
Q9DEY9	CLS010734	Q9DEY9
Q9DF49	CLS010735	Q9DF49
Q9DF50	CLS010736	Q9DF50
Q9DGB6	CLS010737	Q9DGB6
Q9DGN0	CLS010738	Q9DGN0
Q9EP97	CLS010739	Q9EP97
Q9EPE9	CLS010740	Q9HD20
Q9HD20	CLS010740	Q9HD20
Q9EPK8	CLS010741	Q9EPK8
Q9EPL9	CLS010742	Q9EPL9
Q9EPQ2	CLS010743	Q9GLM3
Q9GLM3	CLS010743	Q9GLM3
Q9EPR5	CLS010744	Q9EPR5
Q92959	CLS010745	Q9EPT5
Q9EPT5	CLS010745	Q9EPT5
Q9EPU4	CLS010746	Q9EPU4
Q9EPU5	CLS010747	Q9EPU5
Q8BI99	CLS010748	Q8BI99
Q9EPU7	CLS010748	Q8BI99
Q9EPV5	CLS010749	Q9EPV5
Q62784	CLS010750	Q9EPW0
Q96PE3	CLS010750	Q9EPW0
Q9EPW0	CLS010750	Q9EPW0
Q9EPW9	CLS010751	Q9Y2C9
Q9Y2C9	CLS010751	Q9Y2C9
Q9EPY0	CLS010752	Q9EPY0
Q9EPZ6	CLS010753	Q9EPZ6
Q9EQ25	CLS010754	Q9EQ25
Q9EQ60	CLS010755	Q9EQ60
Q5M9F8	CLS010756	Q5M9F8
Q9EQC5	CLS010756	Q5M9F8
O95171	CLS010757	Q9EQG3
Q9EQG3	CLS010757	Q9EQG3
Q9EQH1	CLS010758	Q9EQH1
Q9Z1S8	CLS010758	Q9EQH1
Q9EQM6	CLS010759	Q9EQM6
Q9EQQ9	CLS010760	Q9EQQ9
Q8C0I1	CLS010761	Q9EQR2
Q9EQR2	CLS010761	Q9EQR2
Q9EQR3	CLS010762	Q9EQR3
Q9EQZ6	CLS010763	Q9EQZ6
Q9ER30	CLS010764	Q9ER30
Q9ER47	CLS010765	Q9NS40
Q9NS40	CLS010765	Q9NS40
Q9ER64	CLS010766	Q9ER64
Q62255	CLS010767	Q9ER74
Q9ER74	CLS010767	Q9ER74
Q5R5K8	CLS010768	Q5U2Y6
Q5U2Y6	CLS010768	Q5U2Y6
Q5ZII9	CLS010768	Q5U2Y6
Q9ERA6	CLS010768	Q5U2Y6
Q61468	CLS010769	Q9ERA7
Q9ERA7	CLS010769	Q9ERA7
Q9ERG0	CLS010770	Q9ERG0
Q9ERH7	CLS010771	Q9QZR5
Q9QZR5	CLS010771	Q9QZR5
Q9ERH8	CLS010772	Q9UA35
Q9HAS3	CLS010772	Q9UA35
Q9UA35	CLS010772	Q9UA35
Q9ERQ3	CLS010773	Q9ERQ3
Q9ERR8	CLS010774	Q9P2F9
Q9P2F9	CLS010774	Q9P2F9
Q9ERV7	CLS010775	Q9ERV7
Q9ES00	CLS010776	Q9ES00
Q63424	CLS010777	Q9ES07
Q9ES07	CLS010777	Q9ES07
Q9ES18	CLS010778	Q9P0K8
Q9P0K8	CLS010778	Q9P0K8
Q9ES38	CLS010779	Q9ES38
Q9ES45	CLS010780	Q9ES45
Q9ES54	CLS010781	Q9ES54
Q9ES63	CLS010782	Q9ES63
Q9ES66	CLS010783	Q9ES66
Q9HC96	CLS010783	Q9ES66
Q9ES67	CLS010784	Q9ES67
Q9ES88	CLS010785	Q9ES88
Q28640	CLS010786	Q99PS8
Q99PS8	CLS010786	Q99PS8
Q9ESB3	CLS010786	Q99PS8
Q9ESC8	CLS010787	Q9UHB7
Q9UHB7	CLS010787	Q9UHB7
Q9ESD7	CLS010788	Q9ESD7
Q5SPC5	CLS010789	Q5SPC5
Q9ESF1	CLS010789	Q5SPC5
Q9HC10	CLS010789	Q5SPC5
Q8TDY2	CLS010790	Q8TDY2
Q9ESK9	CLS010790	Q8TDY2
Q29551	CLS010791	Q29551
Q5XIJ9	CLS010791	Q29551
Q9ESL0	CLS010791	Q29551
Q9JJN4	CLS010791	Q29551
Q9ESL4	CLS010792	Q9ESL4
Q3UW53	CLS010793	Q9BZQ8
Q9BZQ8	CLS010793	Q9BZQ8
Q9ESN0	CLS010793	Q9BZQ8
Q9ESN3	CLS010794	Q9ESN3
Q9HCN3	CLS010794	Q9ESN3
Q9C040	CLS010795	Q9C040
Q9ESN6	CLS010795	Q9C040
Q9ESN9	CLS010796	Q9ESN9
Q7TN37	CLS010797	Q9ESQ5
Q9ESQ5	CLS010797	Q9ESQ5
Q9BZC7	CLS010798	Q9BZC7
Q9ESR9	CLS010798	Q9BZC7
Q9ESS6	CLS010799	Q9ESS6
Q9MZ08	CLS010799	Q9ESS6
Q6DFF2	CLS010800	Q9ESU6
Q9ESU6	CLS010800	Q9ESU6
Q86V48	CLS010801	Q9ESV1
Q8R4U7	CLS010801	Q9ESV1
Q9ESV1	CLS010801	Q9ESV1
Q3U1J4	CLS010802	Q3U1J4
Q9ESW0	CLS010802	Q3U1J4
Q54T81	CLS010803	Q9ESX5
Q5ZJH9	CLS010803	Q9ESX5
Q9ESX5	CLS010803	Q9ESX5
Q8CBC6	CLS010804	Q8CBC6
Q9ESY6	CLS010804	Q8CBC6
Q9ET30	CLS010805	Q9HD45
Q9HD45	CLS010805	Q9HD45
Q9EV27	CLS010806	Q9EV31
Q9EV29	CLS010806	Q9EV31
Q9EV30	CLS010806	Q9EV31
Q9EV31	CLS010806	Q9EV31
Q9EV32	CLS010806	Q9EV31
Q9EV33	CLS010806	Q9EV31
Q82I33	CLS010807	Q82I33
Q9EWW1	CLS010807	Q82I33
Q5HF71	CLS010808	Q5HF71
Q9F1K0	CLS010808	Q5HF71
Q9F234	CLS010809	Q9F234
Q9F8D7	CLS010810	Q9F8D7
Q9F930	CLS010811	Q9F930
Q9FA52	CLS010812	Q9FA52
Q9FA54	CLS010813	Q9FA54
Q9EZ02	CLS010814	Q9EZ02
Q9FAF8	CLS010814	Q9EZ02
Q826P6	CLS010815	Q9FCB1
Q9FCB1	CLS010815	Q9FCB1
Q9FCD7	CLS010816	Q9FCD7
Q9FDY4	CLS010817	Q9FDY4
Q9FE38	CLS010818	Q9FE38
Q9FE83	CLS010819	Q9FE83
Q9FEC4	CLS010820	Q9FEC4
Q9FF15	CLS010821	Q9FF15
Q9FF18	CLS010822	Q9FF18
Q9FF61	CLS010823	Q9FF61
Q9FF77	CLS010824	Q9SRX4
Q9SRX4	CLS010824	Q9SRX4
Q9FFA0	CLS010825	Q9FFA0
Q2JTG8	CLS010826	Q3MGN4
Q31DD9	CLS010826	Q3MGN4
Q31PW3	CLS010826	Q3MGN4
Q3AGN4	CLS010826	Q3MGN4
Q3AVV3	CLS010826	Q3MGN4
Q3MGN4	CLS010826	Q3MGN4
Q7U3R9	CLS010826	Q3MGN4
Q7V419	CLS010826	Q3MGN4
Q7VEG5	CLS010826	Q3MGN4
Q8DH56	CLS010826	Q3MGN4
Q9FFC7	CLS010826	Q3MGN4
Q9FFE3	CLS010827	Q9FFE3
Q9FFE6	CLS010828	Q9FFE9
Q9FFE9	CLS010828	Q9FFE9
Q9FFF3	CLS010829	Q9FFF3
Q9FFK6	CLS010830	Q9FFK6
Q9FFK8	CLS010831	Q9FFK8
Q9FFN1	CLS010832	Q9FFN1
Q9FFN2	CLS010833	Q9FFN2
Q9FFN7	CLS010834	Q9FFN7
Q9FFN9	CLS010835	Q9FFN9
Q5ZBH5	CLS010836	Q5ZBH5
Q9FFQ1	CLS010836	Q5ZBH5
Q9FNM7	CLS010836	Q5ZBH5
Q9FFT9	CLS010837	Q9FFT9
Q9FFU6	CLS010838	Q9FFU6
Q9FFW5	CLS010839	Q9FFW5
Q9FG24	CLS010840	Q9FG24
Q9FG33	CLS010841	Q9FG33
Q9FG35	CLS010842	Q9FG35
Q9FG73	CLS010843	Q9FG73
Q9FGC7	CLS010844	Q9FGC7
Q1HDT2	CLS010845	Q1HDT2
Q9FGH6	CLS010845	Q1HDT2
Q9FGI1	CLS010846	Q9FGI1
Q9FGK8	CLS010847	Q9FGK8
Q9FGK9	CLS010847	Q9FGK8
Q9FGN0	CLS010848	Q9FGN0
Q9FGN8	CLS010849	Q9FGN8
Q9FGR2	CLS010850	Q9FGR2
Q9FGS8	CLS010851	Q9FGS8
Q9FGT1	CLS010852	Q9FGT1
Q9FGW5	CLS010853	Q9FGW5
Q9FH18	CLS010854	Q9FH18
Q9FH32	CLS010855	Q9FH32
Q8L4B0	CLS010856	Q8L4B0
Q9FH36	CLS010856	Q8L4B0
Q9FH87	CLS010857	Q9FH87
Q9FHD8	CLS010858	Q9FHD8
Q9FHF0	CLS010859	Q9FHF0
Q9FHG4	CLS010860	Q9FHG4
Q9FHH2	CLS010861	Q9FHH2
Q9FHM4	CLS010862	Q9SIS3
Q9LZY0	CLS010862	Q9SIS3
Q9SIS3	CLS010862	Q9SIS3
Q9FHN4	CLS010863	Q9FHN5
Q9FHN5	CLS010863	Q9FHN5
Q9STY3	CLS010863	Q9FHN5
Q9FHR3	CLS010864	Q9FHR3
Q9FHX3	CLS010865	Q9FHX3
Q9FHY8	CLS010866	Q9FHY8
Q9FI00	CLS010867	Q9FI00
Q9FI14	CLS010868	Q9FI14
Q9FI39	CLS010869	Q9FI39
Q9FIB0	CLS010870	Q9FIB0
Q9FID8	CLS010871	Q9FID8
Q9FID9	CLS010871	Q9FID8
Q9SCZ4	CLS010871	Q9FID8
Q6H7D2	CLS010872	Q6H7D2
Q9FIF0	CLS010872	Q6H7D2
Q9FIF1	CLS010872	Q6H7D2
Q9M2S4	CLS010872	Q6H7D2
Q9FIF7	CLS010873	Q9FIF7
Q9FIG8	CLS010874	Q9FIG8
Q9FIG9	CLS010875	Q9FIG9
Q9FII1	CLS010876	Q9FII2
Q9FII2	CLS010876	Q9FII2
Q9FIJ6	CLS010877	Q9FIJ6
Q8L7D2	CLS010878	Q8L7D2
Q9FGU3	CLS010878	Q8L7D2
Q9FIM6	CLS010878	Q8L7D2
Q9FIQ1	CLS010879	Q9FIQ1
Q9FIT7	CLS010880	Q9FIT7
Q9FJ09	CLS010881	Q9FJ09
Q9FJ13	CLS010882	Q9FJ13
Q9FJ32	CLS010883	Q9FJ32
Q9FJB5	CLS010884	Q9FJB5
Q9FJD1	CLS010885	Q9T095
Q9T095	CLS010885	Q9T095
Q9FJE6	CLS010886	Q9FJE6
Q651A1	CLS010887	Q651A1
Q93ZS1	CLS010887	Q651A1
Q9FJH9	CLS010887	Q651A1
Q9FJL0	CLS010888	Q9FJL0
Q8W3L9	CLS010889	Q8W3L9
Q9FJQ5	CLS010889	Q8W3L9
Q9FJT9	CLS010890	Q9FJT9
Q9FJW6	CLS010891	Q9FJW6
Q9FJX6	CLS010892	Q9MA60
Q9MA60	CLS010892	Q9MA60
Q84WJ0	CLS010893	Q9FJX8
Q9FJX8	CLS010893	Q9FJX8
Q9FJY9	CLS010894	Q9FJY9
Q9FK10	CLS010895	Q9FK10
Q9FK33	CLS010896	Q9FK33
Q9FK93	CLS010897	Q9FK93
Q9FKB6	CLS010898	Q9FKB6
Q9FKC3	CLS010899	Q9FKC3
Q9FKF0	CLS010900	Q9FKF0
Q9FKG5	CLS010901	Q9FKG5
Q9FKG6	CLS010902	Q9FKG6
Q9FKL6	CLS010903	Q9FKL6
Q9FKM3	CLS010904	Q9FKM3
Q9FKP1	CLS010905	Q9FKP1
Q9SYG9	CLS010905	Q9FKP1
Q9FKP4	CLS010906	Q9FKP4
Q9LX99	CLS010906	Q9FKP4
Q9FKR3	CLS010907	Q9FKR3
Q93ZA3	CLS010908	Q9SA87
Q9FKU9	CLS010908	Q9SA87
Q9FKV0	CLS010908	Q9SA87
Q9SA87	CLS010908	Q9SA87
Q9SA88	CLS010908	Q9SA87
Q9FKW0	CLS010909	Q9FKW0
Q9FKY5	CLS010910	Q9FKY5
Q9FKZ0	CLS010911	Q9FKZ0
Q9FLB0	CLS010912	Q9FLB0
Q9FLB4	CLS010913	Q9FLB4
Q9FLH0	CLS010914	Q9FLH0
Q9FLI4	CLS010915	Q9ZSP5
Q9LUM3	CLS010915	Q9ZSP5
Q9ZSP5	CLS010915	Q9ZSP5
Q9ZUF6	CLS010915	Q9ZSP5
Q9FLJ4	CLS010916	Q9FLJ4
Q9FLL3	CLS010917	Q9FLL3
Q9FLP0	CLS010918	Q9FLP0
Q9FLR5	CLS010919	Q9FLR5
Q8VZG7	CLS010920	Q9FLT0
Q9FLT0	CLS010920	Q9FLT0
Q9FLT5	CLS010921	Q9FLT5
Q9FLV4	CLS010922	Q9FLV4
Q9FLV9	CLS010923	Q9FLV9
Q9FLY5	CLS010924	Q9FLY5
Q8RWD6	CLS010925	Q8RWD6
Q9FLY7	CLS010925	Q8RWD6
Q9FLY8	CLS010925	Q8RWD6
Q9FLZ1	CLS010925	Q8RWD6
Q9FM68	CLS010926	Q9FM68
Q9FMA3	CLS010927	Q9FMA3
Q9FMB4	CLS010928	Q9FMB4
Q9FME8	CLS010929	Q9FME8
Q9FMF5	CLS010930	Q9FMF5
Q9FMF6	CLS010931	Q9FMF6
Q9FMF7	CLS010932	Q9FMF8
Q9FMF8	CLS010932	Q9FMF8
Q9FMH4	CLS010933	Q9FMH4
Q9FMM3	CLS010934	Q9FMM3
Q9FMM4	CLS010935	Q9FMM4
Q8RWQ4	CLS010936	Q9FMP8
Q9FMP8	CLS010936	Q9FMP8
Q9FMQ1	CLS010937	Q9FMQ1
Q9FMU2	CLS010938	Q9FMU2
Q9FMU5	CLS010939	Q9FMU5
Q9FMV0	CLS010940	Q9FMV0
Q9FN05	CLS010941	Q9FN05
Q9FN09	CLS010942	Q9FN09
Q9C6B2	CLS010943	Q9FN18
Q9FN18	CLS010943	Q9FN18
Q9C7S5	CLS010944	Q9FN37
Q9FN37	CLS010944	Q9FN37
Q9FN69	CLS010945	Q9FN69
Q9FN77	CLS010946	Q9FN77
Q6L506	CLS010947	Q9FN89
Q6Z234	CLS010947	Q9FN89
Q9FN89	CLS010947	Q9FN89
Q9FNA4	CLS010948	Q9FNA4
Q9FNB3	CLS010949	Q9FNB3
Q9FNC7	CLS010950	Q9FNC7
Q9FND4	CLS010951	Q9FND4
Q9FNE1	CLS010952	Q9FNE1
Q9FNF2	CLS010953	Q9FNF2
Q9FNG8	CLS010954	Q9FNG8
Q9FIY7	CLS010955	Q9FNI6
Q9FNI6	CLS010955	Q9FNI6
Q9FNN3	CLS010956	Q9FNN3
Q9FNN7	CLS010957	Q9FNN7
Q9FNS4	CLS010958	Q9FNS4
Q39828	CLS010959	Q84XF3
Q84XF3	CLS010959	Q84XF3
Q8S3C9	CLS010959	Q84XF3
Q9FNX5	CLS010959	Q84XF3
Q9FPQ6	CLS010960	Q9FPQ6
Q9FPS2	CLS010961	Q9FPS2
Q9FPS3	CLS010962	Q9FPS3
Q5R4L5	CLS010963	Q9H0D6
Q60SG7	CLS010963	Q9H0D6
Q9DBR1	CLS010963	Q9H0D6
Q9FQ02	CLS010963	Q9H0D6
Q9FQ03	CLS010963	Q9H0D6
Q9FQ04	CLS010963	Q9H0D6
Q9H0D6	CLS010963	Q9H0D6
Q9FQ08	CLS010964	Q9FQ08
Q9FQ09	CLS010965	Q9FQ09
Q9FQ20	CLS010966	Q9FQ20
Q9FQ27	CLS010967	Q9FQ27
Q9FRI5	CLS010968	Q9FRI5
Q9FRK5	CLS010969	Q9FRK5
Q9FRS4	CLS010970	Q9FRS4
Q9FT73	CLS010971	Q9FT73
Q9FT74	CLS010972	Q9FT74
Q9FT77	CLS010973	Q9FT77
Q9FT81	CLS010974	Q9FT81
Q9FTU1	CLS010975	Q9FTU1
Q2HIE9	CLS010976	Q2HIE9
Q4WLN7	CLS010976	Q2HIE9
Q7RX59	CLS010976	Q2HIE9
Q9FUT3	CLS010976	Q2HIE9
Q9LVM1	CLS010976	Q2HIE9
Q9FUY2	CLS010977	Q9FUY2
Q9FVI6	CLS010978	Q9FVI6
Q9FVQ1	CLS010979	Q9FVQ1
Q9FVQ4	CLS010980	Q9FVQ4
Q8VZM5	CLS010981	Q8VZM5
Q9FVQ5	CLS010981	Q8VZM5
Q9SY14	CLS010981	Q8VZM5
Q9XEA1	CLS010981	Q8VZM5
Q9FVQ9	CLS010982	Q9FVQ9
Q9FW44	CLS010983	Q9FW44
Q9FWA4	CLS010984	Q9FWA4
Q9FWC1	CLS010985	Q9FWC1
Q9FWS1	CLS010986	Q9FWS1
Q9FWS9	CLS010987	Q9FWS9
Q9FXG8	CLS010987	Q9FWS9
Q9FWW5	CLS010988	Q9FWW5
Q9FX24	CLS010989	Q9FX24
Q9FX25	CLS010990	Q9FX25
Q43009	CLS010991	Q9LXL5
Q6K973	CLS010991	Q9LXL5
Q7XNX6	CLS010991	Q9LXL5
Q9FX32	CLS010991	Q9LXL5
Q9LXL5	CLS010991	Q9LXL5
Q9M111	CLS010991	Q9LXL5
Q9FX97	CLS010992	Q9FX97
Q9FX99	CLS010993	Q9FX99
Q4VXU2	CLS010994	Q54BM2
Q54BM2	CLS010994	Q54BM2
Q6DEY7	CLS010994	Q54BM2
Q9FXA2	CLS010994	Q54BM2
Q9FXB9	CLS010995	Q9FXB9
Q9FXE2	CLS010996	Q9FXE2
Q8L7C8	CLS010997	Q9FXG3
Q9FXG3	CLS010997	Q9FXG3
Q9FXI5	CLS010998	Q9FXI5
Q9FXM4	CLS010999	Q9FXM4
Q9FXM5	CLS010999	Q9FXM4
Q9FY48	CLS011000	Q9FY48
Q9FY74	CLS011001	Q9FY74
Q9FYC7	CLS011002	Q9FYC7
Q9FYC8	CLS011003	Q9FYC8
Q9FYG2	CLS011004	Q9FYG2
Q9FYQ8	CLS011005	Q9FYQ8
Q9FYR7	CLS011006	Q9FYR7
Q9FZ37	CLS011007	Q9FZ37
Q9FZ99	CLS011008	Q9FZ99
Q9FZD1	CLS011009	Q9FZD1
Q9FZD9	CLS011010	Q9FZD9
Q9G2W8	CLS011011	Q9G2W8
Q5RDJ7	CLS011012	Q61418
Q61418	CLS011012	Q61418
Q9GKE7	CLS011012	Q61418
Q9R279	CLS011012	Q61418
Q1HE26	CLS011013	Q1HE26
Q9GKQ9	CLS011013	Q1HE26
Q9GKS6	CLS011014	Q9GKS6
Q9GKS9	CLS011015	Q9GKS9
Q8CGB3	CLS011016	Q8CGB3
Q9GL21	CLS011016	Q8CGB3
Q8VCI0	CLS011017	Q9GL30
Q9GL30	CLS011017	Q9GL30
Q8HY87	CLS011018	Q8HY87
Q9GL72	CLS011018	Q8HY87
Q9GL73	CLS011018	Q8HY87
Q9GLE5	CLS011019	Q9GLE5
Q9GLG4	CLS011020	Q9GLG4
Q9GLM4	CLS011021	Q9HBL0
Q9HBL0	CLS011021	Q9HBL0
Q50JE5	CLS011022	Q9GLN7
Q9GLN7	CLS011022	Q9GLN7
Q9GLV6	CLS011023	Q9GLV6
Q9GM44	CLS011024	Q9GM44
Q8R1W8	CLS011025	Q9GMS5
Q9GMS5	CLS011025	Q9GMS5
Q9ERB5	CLS011026	Q9NYB5
Q9GMU6	CLS011026	Q9NYB5
Q9NYB5	CLS011026	Q9NYB5
Q9GN62	CLS011027	Q9GN62
Q9GP71	CLS011028	Q9GP81
Q9GP81	CLS011028	Q9GP81
Q9GPJ1	CLS011029	Q9GPJ1
Q9GQN5	CLS011030	Q9GQN5
Q9GRW7	CLS011031	Q9GRW7
Q9GRX4	CLS011031	Q9GRW7
Q9GRX6	CLS011032	Q9GRX6
Q9GRZ3	CLS011033	Q9GRZ3
Q61A92	CLS011034	Q61A92
Q9GSX9	CLS011034	Q61A92
Q9GT24	CLS011035	Q9GT24
Q9GT49	CLS011036	Q9GT49
Q9GTD4	CLS011037	Q9GTD4
Q9GTN7	CLS011038	Q9GTN7
Q9GUI6	CLS011039	Q9GUI6
Q9GV36	CLS011040	Q9GV36
Q9GYF0	CLS011041	Q9GYF0
Q9GYQ4	CLS011042	Q9GYQ4
Q9GYU8	CLS011043	Q9GYU8
Q9GYZ0	CLS011044	Q9GYZ0
Q9GZC8	CLS011045	Q9GZC8
Q91YQ5	CLS011046	Q91YQ5
Q9GZH4	CLS011046	Q91YQ5
Q9GZR7	CLS011047	Q9GZR7
Q8UWF0	CLS011048	Q8UWF0
Q9GZV3	CLS011048	Q8UWF0
Q9H091	CLS011049	Q9H091
Q9H0C3	CLS011050	Q9H0C3
Q9H0D2	CLS011051	Q9H0D2
Q5F3U0	CLS011052	Q5F3U0
Q8BIH0	CLS011052	Q5F3U0
Q9H0E3	CLS011052	Q5F3U0
Q9H0E9	CLS011053	Q9H0E9
Q8CFH6	CLS011054	Q8CFH6
Q9H0K1	CLS011054	Q8CFH6
Q9H0M4	CLS011055	Q9H0M4
Q5D1D6	CLS011056	Q5D1D6
Q63663	CLS011056	Q5D1D6
Q96PP8	CLS011056	Q5D1D6
Q9H0R5	CLS011056	Q5D1D6
Q9H0X4	CLS011057	Q9H0X4
Q64343	CLS011058	Q9H172
