cluster_id	member
CLS012303	Q43007
CLS012303	Q43270
CLS012303	Q70EW5
CLS012303	Q9SSQ9
CLS012304	Q9SSR6
CLS012305	Q9ST03
CLS012306	Q5BN22
CLS012306	Q7Y1B6
CLS012306	Q8W127
CLS012306	Q9C8Y3
CLS012306	Q9LF53
CLS012306	Q9LQT8
CLS012306	Q9ST48
CLS012307	Q9STE1
CLS012308	Q9STE5
CLS012309	Q9STG9
CLS012310	Q9STJ8
CLS012311	Q9SCU5
CLS012311	Q9STK6
CLS012312	Q9STL9
CLS012313	Q9STQ2
CLS012314	Q9STS3
CLS012314	Q9UJX2
CLS012315	Q9STU3
CLS012316	Q9STW5
CLS012317	Q18688
CLS012317	Q25293
CLS012317	Q69QQ6
CLS012317	Q9SIF2
CLS012317	Q9STX5
CLS012318	Q9STY4
CLS012319	Q9SU25
CLS012320	Q9SU29
CLS012321	Q9SU40
CLS012322	Q9SU56
CLS012323	Q9SU72
CLS012324	Q9FG72
CLS012324	Q9SUA4
CLS012325	Q9FKV2
CLS012325	Q9SUC6
CLS012326	Q9SUE7
CLS012327	Q9SUF9
CLS012328	Q9SUG7
CLS012329	Q9SUH5
CLS012330	Q653S9
CLS012330	Q9SUM3
CLS012331	Q9SUM4
CLS012332	Q9SUQ7
CLS012333	Q5ZAJ0
CLS012333	Q6J2K5
CLS012333	Q9SBI0
CLS012333	Q9SUT8
CLS012334	Q29G21
CLS012334	Q9SV20
CLS012335	Q9SV26
CLS012336	Q5VQ09
CLS012336	Q9LPC6
CLS012336	Q9SV36
CLS012337	Q9SV46
CLS012338	Q9SVA5
CLS012339	Q9SVE7
CLS012340	Q9SVG5
CLS012341	Q9SVN2
CLS012342	Q8GUK4
CLS012342	Q9SVT4
CLS012343	Q9SVY0
CLS012344	Q3E9B8
CLS012344	Q9FLX5
CLS012344	Q9SW08
CLS012345	Q9SW80
CLS012346	Q9SW95
CLS012347	Q9SW96
CLS012348	Q9SWG3
CLS012349	Q9SWR3
CLS012350	Q9SWR5
CLS012351	Q7ZXZ0
CLS012351	Q9FL33
CLS012351	Q9SX03
CLS012352	Q9SX38
CLS012353	Q9SX85
CLS012354	Q9SXA1
CLS012355	Q9LPZ9
CLS012355	Q9SXB4
CLS012355	Q9SXB5
CLS012356	Q9SXB6
CLS012357	Q9SXC9
CLS012358	Q9SXY0
CLS012359	Q64518
CLS012359	Q64578
CLS012359	Q92105
CLS012359	Q93084
CLS012359	Q9SY55
CLS012359	Q9YGL9
CLS012360	Q9SY60
CLS012361	Q9SY66
CLS012362	Q9SXB3
CLS012362	Q9SY95
CLS012362	Q9SYA0
CLS012363	Q9SYH1
CLS012364	Q9SYQ1
CLS012365	Q9SYX2
CLS012366	Q9SZ10
CLS012367	Q9SZ20
CLS012368	Q43068
CLS012368	Q9SZ46
CLS012369	Q9SZ66
CLS012370	Q9SZA7
CLS012371	Q91VN6
CLS012371	Q9SZB4
CLS012371	Q9V3C0
CLS012372	Q9SZD1
CLS012373	Q2QP54
CLS012373	Q9SZD6
CLS012374	Q9SZJ2
CLS012375	Q9SZK1
CLS012376	Q9SZL7
CLS012377	Q9SZR9
CLS012378	Q9SZT8
CLS012379	Q9SZT9
CLS012380	Q9SZV5
CLS012381	Q9SZW4
CLS012382	Q9LVE0
CLS012382	Q9SZY4
CLS012383	Q9T014
CLS012384	Q9T048
CLS012385	Q9T052
CLS012385	Q9T053
CLS012386	Q9T058
CLS012387	Q9T093
CLS012388	Q9T009
CLS012388	Q9T0A0
CLS012389	Q9T0J6
CLS012390	Q9C748
CLS012390	Q9T0K1
CLS012391	Q9TGM3
CLS012392	Q9TJR3
CLS012393	Q9TKU7
CLS012394	Q9TL04
CLS012395	Q9TL06
CLS012396	Q9TM34
CLS012397	Q60HF6
CLS012397	Q9TRY9
CLS012398	Q9TSZ3
CLS012399	Q9TT16
CLS012400	Q92177
CLS012400	Q9D805
CLS012400	Q9TTH8
CLS012401	Q9TTJ7
CLS012402	Q4R7T5
CLS012402	Q8BLF2
CLS012402	Q9TTK0
CLS012403	Q9TTM9
CLS012404	Q9TU19
CLS012405	Q9TU32
CLS012406	Q95JF2
CLS012406	Q95ML5
CLS012406	Q9JI97
CLS012406	Q9TU69
CLS012406	Q9XSZ1
CLS012407	Q14CN2
CLS012407	Q9TUB5
CLS012408	Q9TUI8
CLS012409	Q95115
CLS012409	Q9TUZ0
CLS012409	Q9TUZ1
CLS012410	Q5RCD8
CLS012410	Q5RDR3
CLS012410	Q6PIC6
CLS012410	Q6PIE5
CLS012410	Q6RWA9
CLS012410	Q92036
CLS012410	Q92123
CLS012410	Q92126
CLS012410	Q9N0Z6
CLS012410	Q9TV52
CLS012410	Q9Z1W8
CLS012411	Q9TVY6
CLS012412	Q9TW28
CLS012413	Q9TXI7
CLS012414	Q9TXP3
CLS012415	Q9TYU9
CLS012416	Q9TYV5
CLS012417	Q9TZI4
CLS012418	Q9TZL0
CLS012419	Q9U0M8
CLS012420	Q29KT5
CLS012420	Q9U1K1
CLS012421	Q9U1M8
CLS012422	Q8LFT2
CLS012422	Q8S944
CLS012422	Q94464
CLS012422	Q9U1M9
CLS012423	Q9U1N0
CLS012424	Q9U1N6
CLS012425	Q488M6
CLS012425	Q7MHG1
CLS012425	Q87LG6
CLS012425	Q9U1Q4
CLS012425	Q9Z1Q9
CLS012426	Q9U217
CLS012427	Q9U263
CLS012428	Q9U280
CLS012429	Q9U2A9
CLS012430	Q9U2D6
CLS012431	Q9U3A0
CLS012432	Q9U3B6
CLS012433	Q9U3D6
CLS012434	Q9U3V8
CLS012435	Q9U4N3
CLS012436	Q9U572
CLS012437	Q9U5L1
CLS012438	Q4QHM7
CLS012438	Q9U6M1
CLS012438	Q9U6M2
CLS012439	Q9U6Y9
CLS012440	Q9U720
CLS012441	Q9U8Q1
CLS012442	Q9U9I5
CLS012443	Q9U9Y8
CLS012444	Q9UAR6
CLS012445	Q9UAS6
CLS012446	Q9UAY4
CLS012447	Q9UBC5
CLS012448	Q32PJ3
CLS012448	Q5DJU3
CLS012448	Q9UBD5
CLS012449	Q9UBE8
CLS012450	Q9UBI9
CLS012451	Q9UBK8
CLS012452	Q9UBN7
CLS012453	Q99MU0
CLS012453	Q9UBU7
CLS012454	Q5R752
CLS012454	Q99JX7
CLS012454	Q9GZY0
CLS012454	Q9UBU9
CLS012455	Q9UBW5
CLS012456	Q9UDR5
CLS012457	Q9UDT6
CLS012457	Q9Z0H8
CLS012458	Q9UF12
CLS012459	Q9QZN1
CLS012459	Q9UF56
CLS012460	Q9UF83
CLS012461	Q6GM71
CLS012461	Q8BUI3
CLS012461	Q9UFC0
CLS012462	Q9UFE4
CLS012463	Q9UFP1
CLS012464	Q9UGI0
CLS012465	Q9UGI6
CLS012466	Q9UGJ1
CLS012467	Q6IQX0
CLS012467	Q9UGL1
CLS012468	Q60997
CLS012468	Q9UGM3
CLS012469	Q9UGP8
CLS012470	Q9UGR2
CLS012471	Q9UGT4
CLS012472	Q9UGU0
CLS012473	Q9UH90
CLS012474	Q9UH99
CLS012475	Q9UHC1
CLS012476	Q9CPW0
CLS012476	Q9UHC6
CLS012477	Q9UHD8
CLS012478	Q9JJY4
CLS012478	Q9UHI6
CLS012479	Q9UHI7
CLS012479	Q9WTW8
CLS012480	Q9UHP3
CLS012481	Q9UHV5
CLS012482	Q9DBT9
CLS012482	Q9UI17
CLS012483	Q9UI36
CLS012484	Q9DE13
CLS012484	Q9UIF8
CLS012485	Q9UII4
CLS012486	Q9UIS9
CLS012487	Q9HCM2
CLS012487	Q9UIW2
CLS012488	Q9UIX4
CLS012489	Q9UJ55
CLS012490	Q9QXE0
CLS012490	Q9UJ83
CLS012491	Q99M76
CLS012491	Q9UJ98
CLS012492	Q8BX22
CLS012492	Q9UJQ4
CLS012493	Q9UJT2
CLS012494	Q9UJX3
CLS012495	Q9UJX6
CLS012496	Q9UK23
CLS012497	Q9UK80
CLS012498	Q9UK96
CLS012499	Q8BH70
CLS012499	Q9UKA2
CLS012500	Q9UKA4
CLS012501	Q9UKF2
CLS012502	Q9UKF5
CLS012503	Q86A79
CLS012503	Q9QXK7
CLS012503	Q9UKF6
CLS012504	Q9UKG1
CLS012505	Q9UKG4
CLS012506	Q9DC50
CLS012506	Q9UKG9
CLS012507	Q9UKH3
CLS012508	Q86UE8
CLS012508	Q8C0V0
CLS012508	Q9UKI8
CLS012509	Q9JI76
CLS012509	Q9R160
CLS012509	Q9UKJ8
CLS012510	Q9UKK3
CLS012511	Q9UKP5
CLS012512	Q9UKQ2
CLS012513	Q8C208
CLS012513	Q9UKT9
CLS012514	Q8K093
CLS012514	Q9UKU6
CLS012515	Q9UKV0
CLS012516	Q9R049
CLS012516	Q9UKV5
CLS012517	Q9UKX5
CLS012518	Q9UKY1
CLS012519	Q9UKY4
CLS012520	Q9UKZ1
CLS012521	Q9UL17
CLS012522	Q9UL36
CLS012523	Q5R9I1
CLS012523	Q9ULD2
CLS012524	Q56A10
CLS012524	Q9ULD9
CLS012525	Q9ULE0
CLS012526	Q9ULE4
CLS012527	Q9ULF5
CLS012528	Q5R6R3
CLS012528	Q9ULG6
CLS012529	Q9ULI1
CLS012530	Q9ULI3
CLS012531	Q52KG5
CLS012531	Q9ULI4
CLS012532	Q9ULJ3
CLS012533	Q6P1E1
CLS012533	Q9ULJ6
CLS012534	Q9ULJ8
CLS012535	Q9ULL4
CLS012536	Q9ULL5
CLS012537	Q80TI1
CLS012537	Q9ULM0
CLS012538	Q9ULN7
CLS012539	Q3UUG6
CLS012539	Q9ULP9
CLS012540	Q9ULT6
CLS012541	Q9ULU4
CLS012542	Q9ULV3
CLS012543	Q9ULW8
CLS012543	Q9Z184
CLS012544	Q96DY5
CLS012544	Q9ULX5
CLS012545	Q9JMH4
CLS012545	Q9UMD9
CLS012546	Q9UHD9
CLS012546	Q9UMX0
CLS012547	Q9UMZ3
CLS012548	Q9UN70
CLS012549	Q9UN88
CLS012550	Q9UNA0
CLS012551	Q6GQT0
CLS012551	Q9UNH5
CLS012552	Q9UP79
CLS012553	Q9UP83
CLS012554	Q91X85
CLS012554	Q9UPI3
CLS012555	Q62036
CLS012555	Q9UPN4
CLS012555	U3JAG9
CLS012556	Q9UPP2
CLS012557	Q9UPP5
CLS012558	Q6ZPZ3
CLS012558	Q9UPT8
CLS012559	Q9UPU3
CLS012560	Q9UPU5
CLS012561	Q3U0J8
CLS012561	Q9UPU7
CLS012562	Q9UPV0
CLS012563	Q9UPV9
CLS012564	Q9UPW0
CLS012565	Q9UPX8
CLS012566	Q69ZU6
CLS012566	Q9UPZ6
CLS012567	Q22875
CLS012567	Q5RAV5
CLS012567	Q6AYI5
CLS012567	Q8AVI4
CLS012567	Q9UQ13
CLS012568	Q86UR5
CLS012568	Q9JIS1
CLS012568	Q9UQ26
CLS012569	Q803U7
CLS012569	Q9QZ11
CLS012569	Q9UQ84
CLS012570	Q9UQ88
CLS012571	Q9UQE7
CLS012572	Q5R902
CLS012572	Q9UQL6
CLS012573	Q7M758
CLS012573	Q9UQQ1
CLS012574	Q9UQQ2
CLS012575	Q9UQR0
CLS012576	Q3Y4E1
CLS012576	Q5R782
CLS012576	Q62806
CLS012576	Q9UQR1
CLS012577	Q9UR24
CLS012578	Q9URM2
CLS012579	Q9URQ0
CLS012580	Q9URU4
CLS012581	Q9URV2
CLS012582	Q9URX8
CLS012583	Q9URY1
CLS012584	Q9URY8
CLS012585	Q9URZ3
CLS012586	Q9US03
CLS012587	Q9US07
CLS012588	Q9US08
CLS012589	Q9US10
CLS012590	Q9US25
CLS012591	Q9US28
CLS012592	Q9US36
CLS012593	Q9US39
CLS012594	Q9US47
CLS012595	Q9US48
CLS012596	Q9US49
CLS012597	Q9US55
CLS012598	Q9USJ3
CLS012599	Q9USK0
CLS012600	Q9USL4
CLS012601	Q9USN1
CLS012602	Q9USN3
CLS012603	Q9USP2
CLS012604	Q9USP9
CLS012605	Q9USQ2
CLS012606	Q9USQ7
CLS012607	Q9USR3
CLS012608	Q9USR9
CLS012609	Q9USU3
CLS012610	Q9USU8
CLS012611	Q9USV0
CLS012612	Q9USX1
CLS012613	Q9USX7
CLS012614	Q9USY1
CLS012615	Q9USY3
CLS012616	Q9USY4
CLS012617	Q9USY7
CLS012618	Q9USZ2
CLS012619	Q9UT02
CLS012620	Q9UT03
CLS012621	Q9UT04
CLS012622	Q9UT05
CLS012623	Q9UT18
CLS012624	Q9CG55
CLS012624	Q9UT19
CLS012625	Q9UT24
CLS012626	Q9UT35
CLS012627	Q9UT38
CLS012628	Q9UT42
CLS012629	Q9UT43
CLS012630	Q9UT46
CLS012631	Q9UT52
CLS012632	Q9UT61
CLS012633	Q9UT73
CLS012634	Q9UT77
CLS012635	Q9UT92
CLS012636	Q9UT93
CLS012637	Q9UT96
CLS012638	Q9UTA4
CLS012639	Q9UTE0
CLS012640	Q9UTE1
CLS012641	Q9UTE5
CLS012642	Q9UTG5
CLS012643	Q9UTH0
CLS012644	Q9UTH3
CLS012645	Q9UTJ3
CLS012646	Q9UTK4
CLS012647	Q9UTK5
CLS012648	Q9UTL1
CLS012649	Q9UTL9
CLS012650	Q9UTN0
CLS012651	Q59WJ4
CLS012651	Q9UTN4
CLS012652	Q9UTN6
CLS012653	Q9UTQ7
CLS012654	Q9UTR5
CLS012655	Q9UTR7
CLS012656	Q9UTS5
CLS012657	Q9UU76
CLS012658	Q9UU81
CLS012659	Q9UU86
CLS012660	Q9UU96
CLS012661	Q9UU99
CLS012662	Q9UUA2
CLS012663	Q9UUB3
CLS012664	Q9UUE2
CLS012665	Q9UUF2
CLS012666	Q9UUH7
CLS012667	Q9UUI3
CLS012668	Q9UUI7
CLS012669	Q9UUJ3
CLS012670	Q9UUS2
CLS012671	Q5BCI8
CLS012671	Q9UUZ3
CLS012672	Q9UV63
CLS012673	Q9UVF5
CLS012674	Q9UVG6
CLS012675	Q9UVH3
CLS012676	Q9UVX1
CLS012677	Q9UW24
CLS012678	Q4J8F8
CLS012678	Q9UX24
CLS012679	Q9UXG1
CLS012680	Q5JDS2
CLS012680	Q9UXU2
CLS012681	Q9UYC6
CLS012682	Q9UYS8
CLS012683	Q8U260
CLS012683	Q9UYX2
CLS012684	Q9UZ78
CLS012685	Q8TH08
CLS012685	Q9UZN0
CLS012686	Q9V0A9
CLS012687	Q5JGH7
CLS012687	Q8U149
CLS012687	Q9V0V2
CLS012688	Q9V2F3
CLS012689	Q9V2G4
CLS012690	Q9V2H7
CLS012691	Q9V3C5
CLS012692	Q9V3G6
CLS012693	Q9V3Q6
CLS012694	Q9V3R1
CLS012695	Q9V3S0
CLS012695	Q9VYY4
CLS012696	Q9V3X5
CLS012697	Q9V3Z6
CLS012698	Q9V407
CLS012699	Q9V431
CLS012700	Q9V460
CLS012701	Q9V466
CLS012702	Q9V468
CLS012703	Q9V498
CLS012704	Q9V4C8
CLS012705	Q9V4F9
CLS012706	Q9V4M2
CLS012707	Q9V4T3
CLS012708	Q9V4U7
CLS012709	Q8I1F6
CLS012709	Q8I6K2
CLS012709	Q9V521
CLS012709	Q9W1V6
CLS012710	Q9V558
CLS012710	Q9V559
CLS012711	Q9V564
CLS012712	Q9V5E1
CLS012713	Q9V5L3
CLS012714	Q867Z4
CLS012714	Q9V5M6
CLS012715	Q9V6K3
CLS012716	Q9V6L0
CLS012717	Q9V726
CLS012718	Q9V776
CLS012719	Q9V778
CLS012720	Q9V7A4
CLS012721	Q9V7N5
CLS012722	Q9V7U0
CLS012723	Q5R4G0
CLS012723	Q9V7Y2
CLS012724	Q9V817
CLS012725	Q9V853
CLS012726	Q9V8K2
CLS012727	Q9V8M2
CLS012728	Q9V8R9
CLS012729	Q9V8W3
CLS012730	Q9V9A8
CLS012731	Q9V9E3
CLS012732	Q9V9J3
CLS012733	Q9V674
CLS012733	Q9V9L1
CLS012734	Q9V9N1
CLS012735	Q9V9W8
CLS012736	Q9V9Y4
CLS012737	Q9VA00
CLS012738	Q72PJ7
CLS012738	Q9VA02
CLS012739	Q5RCN6
CLS012739	Q6ZWL3
CLS012739	Q9VA27
CLS012739	Q9W011
CLS012740	Q9VAF5
CLS012741	Q9VAP2
CLS012742	Q9VAP3
CLS012743	Q9VAQ1
CLS012744	Q9VAQ7
CLS012745	Q9VAT2
CLS012746	Q9VB62
CLS012747	Q9VBP3
CLS012748	Q9VBW3
CLS012749	Q29CW2
CLS012749	Q9VBW6
CLS012750	Q9VBX1
CLS012751	Q9VC70
CLS012752	Q9VCA2
CLS012753	Q9VCA5
CLS012754	Q9VCE9
CLS012755	Q9VCG4
CLS012756	Q9VCH5
CLS012757	Q9VCK0
CLS012758	Q9VCR6
CLS012759	Q9VCU7
CLS012760	Q9VCU9
CLS012761	Q9VCW1
CLS012762	Q9VCX1
CLS012763	Q9VD44
CLS012764	Q9VDE6
CLS012764	Q9Y2D4
CLS012765	Q9VDG2
CLS012766	Q9VDR1
CLS012767	Q9VE00
CLS012767	Q9VE01
CLS012768	Q9VE34
CLS012769	Q9VE87
CLS012770	Q9VEB4
CLS012771	Q7PVZ2
CLS012771	Q9VEC1
CLS012772	Q293V2
CLS012772	Q9VEC3
CLS012773	Q9U3H8
CLS012773	Q9VED0
CLS012774	Q9VEN1
CLS012775	Q9VER6
CLS012776	Q9VEU1
CLS012777	Q9VEU5
CLS012777	Q9VEU6
CLS012778	Q9VEX5
CLS012779	Q9VF30
CLS012780	Q9VF78
CLS012781	Q9VF81
CLS012782	Q9VFB7
CLS012783	Q9VFG8
CLS012784	Q9VFH6
CLS012785	Q9VFP2
CLS012786	Q9VFS2
CLS012787	Q9VG82
CLS012788	Q9VGH1
CLS012789	Q9VGH7
CLS012790	Q9VGN7
CLS012791	Q9VGU5
CLS012792	Q9VGY6
CLS012793	Q9VGZ0
CLS012794	Q9JLH6
CLS012794	Q9VGZ1
CLS012795	Q9VGZ5
CLS012796	Q9VGZ8
CLS012797	Q9VH20
CLS012798	Q29B72
CLS012798	Q9VH36
CLS012799	Q9VH78
CLS012800	Q9VH90
CLS012801	Q9VHB9
CLS012802	Q9VHH9
CLS012803	Q9VHM2
CLS012804	Q297N8
CLS012804	Q9VHN9
CLS012805	Q2HBE7
CLS012805	Q2UGK3
CLS012805	Q4I7K4
CLS012805	Q4WP13
CLS012805	Q54QS3
CLS012805	Q5A4E2
CLS012805	Q5JKF2
CLS012805	Q5RF43
CLS012805	Q5VQL1
CLS012805	Q62095
CLS012805	Q6FP38
CLS012805	Q8TFK8
CLS012805	Q9VHP0
CLS012806	Q9VHR6
CLS012807	Q9VHV1
CLS012808	Q9VI13
CLS012809	Q9VI25
CLS012810	Q9VI55
CLS012811	Q9VI58
CLS012812	Q9VI74
CLS012813	Q9VI82
CLS012814	Q9VIF5
CLS012815	Q29LW1
CLS012815	Q6NTR1
CLS012815	Q9VIK9
CLS012816	Q9VIL0
CLS012817	Q9VIP0
CLS012818	Q9VIV2
CLS012819	Q9VJ07
CLS012820	Q29LT4
CLS012820	Q9VJ34
CLS012821	Q9VJ62
CLS012822	Q9VJ79
CLS012823	Q9VJ87
CLS012824	Q9VJB6
CLS012825	Q9VJD3
CLS012826	Q9VJE5
CLS012827	Q54G06
CLS012827	Q99MA2
CLS012827	Q9VJG0
CLS012828	Q9VJS8
CLS012829	Q9VJZ7
CLS012830	Q9VK07
CLS012831	Q9VK34
CLS012832	Q9VKB9
CLS012833	Q9VKG9
CLS012834	Q9VKH0
CLS012835	Q9VKJ3
CLS012836	Q9VKK1
CLS012837	Q9VL72
CLS012838	Q9VL84
CLS012839	Q9VL92
CLS012840	Q9VLC0
CLS012841	Q9VLJ6
CLS012842	Q9VLL3
CLS012843	Q5JTZ9
CLS012843	Q5RC02
CLS012843	Q9VLM8
CLS012844	Q9VLP4
CLS012845	Q29MB2
CLS012845	Q9VLW2
CLS012846	Q9VM21
CLS012847	Q9VM60
CLS012848	Q9VM91
CLS012849	Q9VMA3
CLS012850	Q9VMA7
CLS012851	Q9VMD9
CLS012852	Q9VMH0
CLS012853	Q39727
CLS012853	Q54J97
CLS012853	Q5WYL2
CLS012853	Q5X762
CLS012853	Q6B911
CLS012853	Q6NF74
CLS012853	Q8NM64
CLS012853	Q9VMN5
CLS012853	Q9VPS5
CLS012854	Q9VMS7
CLS012854	Q9VMS8
CLS012854	Q9VMS9
CLS012855	Q9VMU5
CLS012856	Q9VMX1
CLS012857	Q9VN45
CLS012858	Q9VN93
CLS012859	Q9VNA8
CLS012860	Q9VNG1
CLS012861	Q9VNX1
CLS012862	Q9VP22
CLS012863	Q9VP47
CLS012864	Q1CE37
CLS012864	Q1QEB6
CLS012864	Q2LW77
CLS012864	Q2NR28
CLS012864	Q4UP35
CLS012864	Q4ZQG8
CLS012864	Q7MBA6
CLS012864	Q82EL5
CLS012864	Q87C00
CLS012864	Q88DW6
CLS012864	Q8DCZ9
CLS012864	Q8KBY0
CLS012864	Q9F7R5
CLS012864	Q9I558
CLS012864	Q9NR19
CLS012864	Q9VP61
CLS012865	Q9VP76
CLS012866	Q9VPH0
CLS012867	Q9VPH2
CLS012868	Q9VPI2
CLS012869	Q9VPM5
CLS012870	Q9VPQ6
CLS012871	Q9VPW1
CLS012872	Q9VQ26
CLS012873	Q9VQ36
CLS012874	Q9VQ91
CLS012875	Q9VQB7
CLS012876	Q17AI4
CLS012876	Q9VQK0
CLS012877	Q9VQM4
CLS012878	Q9VQN8
CLS012879	Q9VQQ9
CLS012880	Q9VQS7
CLS012881	Q9VR07
CLS012882	Q9VR35
CLS012883	Q9VR59
CLS012884	Q9VRC9
CLS012885	Q9VRJ0
CLS012886	Q9VRP5
CLS012887	Q9VRP9
CLS012888	Q9VS05
CLS012889	Q9VS24
CLS012890	Q9VS48
CLS012891	Q9VSA4
CLS012892	Q6GPB8
CLS012892	Q6P886
CLS012892	Q7T3E4
CLS012892	Q9VSD7
CLS012893	Q9VSJ8
CLS012894	Q9VSK8
CLS012895	Q9VSL7
CLS012896	Q9VT65
CLS012897	Q63321
CLS012897	Q9R0B9
CLS012897	Q9VTH0
CLS012898	Q9VU52
CLS012899	Q9VU84
CLS012900	Q9VUB4
CLS012901	Q9VUF8
CLS012902	Q9VUM0
CLS012903	Q9VUQ5
CLS012904	Q9STL8
CLS012904	Q9VUR0
CLS012905	Q9VUT6
CLS012906	Q6P4T2
CLS012906	Q9VUV9
CLS012907	Q9VUY9
CLS012908	Q9VVI2
CLS012909	Q9VVN4
CLS012910	Q9VVR2
CLS012911	Q9VVR9
CLS012912	Q9VVT2
CLS012913	Q9VVV9
CLS012914	Q9VVY3
CLS012915	Q9VW15
CLS012916	Q9VW60
CLS012917	Q9VWB0
CLS012918	Q9VWD4
CLS012919	Q9VWF2
CLS012920	Q9VWN4
CLS012921	Q9VWN5
CLS012922	Q9VWN9
CLS012923	Q9VWP4
CLS012924	Q9VWR5
CLS012925	Q9VWR8
CLS012926	Q9VWV9
CLS012927	Q29G73
CLS012927	Q9VX09
CLS012928	Q9VX32
CLS012929	Q9VX91
CLS012930	Q9VXD9
CLS012931	Q3ULB5
CLS012931	Q9VXE5
CLS012932	Q27889
CLS012932	Q4WUR1
CLS012932	Q9VXF1
CLS012933	Q9VXG1
CLS012934	Q9VXG4
CLS012935	Q9VXG8
CLS012936	Q9VXH6
CLS012937	Q9VY99
CLS012938	Q9VYM3
CLS012939	Q9VYQ5
CLS012940	Q9VYS4
CLS012941	Q9VYY9
CLS012942	Q9VZ08
CLS012943	Q9VZF4
CLS012944	Q9VZH2
CLS012945	Q9VZI3
CLS012946	Q9VZL7
CLS012947	Q9VZM5
CLS012948	Q9VZW5
CLS012949	Q9VZZ4
CLS012950	Q9W0A0
CLS012951	Q9W0E8
CLS012952	Q9W0G1
CLS012953	Q9W0K4
CLS012954	Q9W0M1
CLS012955	Q1LVE8
CLS012955	Q4PGM6
CLS012955	Q4WLI5
CLS012955	Q52E49
CLS012955	Q54SA7
CLS012955	Q5B1X8
CLS012955	Q7RYR4
CLS012955	Q9W0M7
CLS012956	Q9W0P2
CLS012957	Q9W0R5
CLS012958	Q9W0R6
CLS012959	Q9W0S9
CLS012960	Q9W0T1
CLS012961	Q9W0Y6
CLS012962	Q9W130
CLS012963	Q9W133
CLS012964	Q9W1C5
CLS012965	Q9W1F4
CLS012966	Q27474
CLS012966	Q9W1H4
CLS012967	Q9W1J3
CLS012968	Q9W1R4
CLS012969	Q9W1R5
CLS012970	Q9W1U4
CLS012971	Q9W1V1
CLS012972	Q9W1X4
CLS012973	Q9W1X7
CLS012974	Q9W252
CLS012975	Q9W266
CLS012976	Q9W278
CLS012977	Q9W2F2
CLS012978	Q9W2H9
CLS012979	Q9W2P0
CLS012980	Q9W2Q1
CLS012981	Q9W2Q7
CLS012982	Q9W2S3
CLS012983	Q9W349
CLS012984	Q9W352
CLS012985	Q9W354
CLS012986	Q9W358
CLS012987	Q9W3D3
CLS012988	Q9W3E2
CLS012989	Q9W3J8
CLS012990	Q9W3K5
CLS012991	Q9W3Y4
CLS012992	Q9W3Y5
CLS012993	Q9W420
CLS012994	Q9W462
CLS012995	Q9W485
CLS012996	Q9W4D2
CLS012997	Q9W4K2
CLS012998	Q9W4S9
CLS012998	Q9W4T4
CLS012999	Q9W4X9
CLS013000	Q9W517
CLS013001	Q29J90
CLS013001	Q9W534
CLS013002	Q9W5D0
CLS013003	Q4H2R2
CLS013003	Q9W602
CLS013004	Q9W698
CLS013005	Q9W6C5
CLS013006	Q8BH34
CLS013006	Q9W6G6
CLS013007	Q8BWJ3
CLS013007	Q9W6R1
CLS013008	Q9W6V5
CLS013009	Q9W705
CLS013010	Q9W735
CLS013011	Q9W799
CLS013012	Q9W7R4
CLS013013	Q9WTK3
CLS013014	Q9WTK5
CLS013015	Q9WTL4
CLS013016	Q9WTN5
CLS013017	Q9H4G0
CLS013017	Q9WTP0
CLS013018	Q9WTR0
CLS013019	Q9WTR1
CLS013019	Q9WUD2
CLS013019	Q9Y5S1
CLS013020	Q9C0E4
CLS013020	Q9WTW1
CLS013021	Q9WTY8
CLS013022	Q9WU22
CLS013023	Q9WU38
CLS013024	Q9WU39
CLS013025	Q9WU45
CLS013026	Q99J86
CLS013026	Q9WU60
CLS013027	Q9QZA2
CLS013027	Q9WU78
CLS013028	Q9WU79
CLS013029	Q5MIB6
CLS013029	Q8CI94
CLS013029	Q9WUB3
CLS013030	Q9WUB5
CLS013031	Q9W701
CLS013031	Q9WUB6
CLS013032	Q9WUF3
CLS013033	Q1L8W0
CLS013033	Q801P1
CLS013033	Q99592
CLS013033	Q9WUK6
CLS013034	Q9UHD2
CLS013034	Q9WUN2
CLS013035	Q9WUQ1
CLS013036	Q9WUU9
CLS013037	Q9WV18
CLS013038	Q14168
CLS013038	Q9WV34
CLS013039	Q5RBP9
CLS013039	Q9WV57
CLS013040	Q5R9W2
CLS013040	Q9WV66
CLS013041	Q9WV76
CLS013041	Q9Y6B7
CLS013042	Q9WV87
CLS013042	Q9Y5S8
CLS013043	Q62786
CLS013043	Q9P2B2
CLS013043	Q9WV91
CLS013044	Q9WV92
CLS013044	Q9Y2J2
CLS013045	Q9WVB3
CLS013046	Q9WVB4
CLS013047	Q9WVC7
CLS013048	Q9WVC8
CLS013049	Q4WXH8
CLS013049	Q6BNG2
CLS013049	Q752B8
CLS013049	Q9VCN1
CLS013049	Q9WVF7
CLS013050	Q9WVH6
CLS013051	Q9QWS8
CLS013051	Q9WVJ0
CLS013052	Q9WVJ6
CLS013053	Q69ZX6
CLS013053	Q9WVL5
CLS013054	Q9WVL6
CLS013054	Q9XZ08
CLS013055	Q8QGQ6
CLS013055	Q91YA8
CLS013055	Q9WVS9
CLS013056	Q9WWL4
CLS013057	Q9WWR2
CLS013058	Q9WX62
CLS013059	Q9WX71
CLS013060	Q9WXF2
